"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"60",162,65,284,5551,259,31,228,228,103,233,82,740,132,6,65,356,26,284,26
"61",162,65,284,5551,259,31,228,228,103,233,82,740,132,6,65,356,26,284,26
"62",104,68,276,6133,205,-40,245,181,16,181,16,393,61,5,59,172,16,172,16
"63",104,68,276,6133,205,-40,245,181,16,181,16,393,61,5,59,172,16,172,16
"64",104,68,276,6133,205,-40,245,181,16,181,16,393,61,5,59,172,16,172,16
"65",104,68,276,6133,205,-40,245,181,16,181,16,393,61,5,59,172,16,172,16
"66",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"67",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"68",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"69",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"70",69,68,294,5760,170,-60,230,140,-12,141,-12,616,131,6,75,367,24,333,24
"71",69,68,294,5760,170,-60,230,140,-12,141,-12,616,131,6,75,367,24,333,24
"72",69,68,294,5760,170,-60,230,140,-12,141,-12,616,131,6,75,367,24,333,24
"73",69,68,294,5760,170,-60,230,140,-12,141,-12,616,131,6,75,367,24,333,24
"74",106,54,336,3608,181,19,162,150,72,150,55,2352,388,59,62,1086,187,1086,213
"75",15,60,226,7210,163,-103,266,117,-51,117,-75,351,56,13,49,160,43,160,58
"76",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"77",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"78",67,52,314,3836,148,-16,164,107,16,117,15,2548,363,84,44,1047,282,886,377
"79",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"80",125,55,330,3762,201,34,168,171,90,171,71,3325,706,43,89,1958,137,1958,183
"81",57,55,357,3335,128,-26,154,98,26,98,11,3050,578,60,74,1606,186,1606,222
"82",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"83",88,47,282,4039,170,5,165,108,34,141,33,2811,428,154,37,1196,468,652,547
"84",94,48,284,4092,178,10,168,115,75,147,38,2258,291,115,33,835,359,660,428
"85",55,47,292,3907,135,-25,160,96,4,106,1,2528,316,105,35,933,333,830,444
"86",71,52,351,3226,139,-9,148,111,42,111,26,2942,493,67,65,1402,215,1402,239
"87",63,52,316,3803,144,-19,164,103,13,113,12,2667,369,83,47,1083,279,989,374
"88",60,52,318,3785,140,-23,163,94,9,108,8,2550,382,73,51,1054,245,1025,334
"89",46,47,302,3752,125,-32,157,86,-2,96,-4,2622,350,113,38,1010,349,864,416
"90",50,47,298,3792,130,-28,157,70,1,100,-1,2731,396,138,35,1102,424,712,499
"91",65,47,294,3888,146,-15,161,85,14,116,12,2443,322,116,35,906,360,733,426
"92",75,52,309,3902,157,-9,167,111,23,126,22,2326,348,70,49,964,236,884,319
"93",55,47,291,3908,135,-25,160,96,4,106,1,2608,328,111,34,960,351,832,466
"94",39,47,304,3705,118,-37,155,78,-8,88,-11,2851,393,131,36,1100,405,869,481
"95",63,55,355,3369,135,-20,155,105,32,105,16,2973,555,62,72,1537,192,1537,228
